Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.41717170617159677,0.967743456363678,149.86322029104244,137.8692649812734,0.9027358889579773,155.20866251170412,149.2628842852684,0.9984850883483887,158.34740266073658,124.79226406445068,0.3572207987308502,147.47710381554307,160.32202178916978,0.990646243095398,141.27843125780274,107.39891785658551,0.31493079662323,91.766432096598,78.9287682389201,0.43460315465927124,105.7431140761548,122.85354976201623,0.8542487621307373,0.04902617612879225,70.36368114076154,0.5281144380569458,32.288926561524654,71.26371576544943,0.32064175605773926,33.1550466701779,215.61519779962546,0.08076351881027222,54.125391356507485,223.19217677122344,0.19964584708213806,73.08423064918851,231.84727586610484,0.0702439546585083,55.64768282810549,190.69939431179773,0.018841981887817383,45.522713917173846,138.5555165418227,0.02442800998687744,-3.1991192345017945,212.51121644818974,0.02308174967765808,19.08537637279572,70.42620064762797,0.005543559789657593,-0.9331330526782927,206.43529084737827
1,0.4822063603821923,0.9780383110046387,148.52270843086765,137.65194629759674,0.9778887629508972,155.16101699048065,150.48236823111733,0.9994070529937744,157.255310744382,125.20046962780899,0.590173065662384,147.84300386235955,160.09933871722845,0.9935399293899536,140.3037584854869,108.26186505149812,0.40288713574409485,83.44415671816479,175.16173630617976,0.48904433846473694,103.3985594179151,123.01454236891385,0.8328128457069397,-0.5004474196987652,70.38243211610487,0.6439711451530457,-4.331899350055594,213.85899461610487,0.36177077889442444,23.31885558091448,212.06507002965043,0.5390241146087646,33.93502567591292,71.62854293461298,0.17906853556632996,72.25232985135767,199.3685627340824,0.1390029788017273,55.30266732014669,187.53384441323345,0.013997405767440796,-5.084327192937539,67.87022813280274,0.024453729391098022,36.92058510845818,69.01443995786516,0.025358766317367554,149.33095105727216,151.8137728230337,0.007069230079650879,38.35528465394819,73.71889873985643
2,0.46814725854817557,0.9823858737945557,149.85460069444443,138.50432320926964,0.9742065072059631,154.29845993289638,149.08256768882646,0.9995131492614746,156.94214019584894,125.46322711844567,0.5909956097602844,148.10521272237827,160.15195848938825,0.9972846508026123,140.38082279962546,107.99615714731584,0.29598474502563477,90.85941767127028,77.5876711727528,0.397944837808609,105.9683086571473,123.04344910658551,0.810067355632782,89.28007471129837,123.06897871800874,0.6880893111228943,-1.5537923939070302,214.59006320224717,0.387608140707016,35.45984389630149,71.41888069600499,0.5974026918411255,37.23630678936485,71.67249434300874,0.0965716540813446,68.18136265215355,223.40589887640448,0.049774110317230225,-4.001581808749805,164.34039969569287,0.00945502519607544,-5.403515914555048,212.99067084113605,0.015273422002792358,-3.7245770667524964,212.72345115480647,0.04716089367866516,29.38719179151061,74.62049391385767,0.018785417079925537,34.631198306803995,71.37469764357053
3,0.43930957422536965,0.9564477205276489,149.4802273525281,139.08243357911985,0.9822508096694946,155.92543012640448,147.3659390605493,0.9994757175445557,156.11228152309613,124.86665837624844,0.38161197304725647,149.84309164325842,160.6132958801498,0.9847612380981445,140.66197770365167,108.75709562265916,0.3112178444862366,90.1517207494538,75.48284371098626,0.4569522738456726,100.26636016502809,88.85672694288388,0.8302145004272461,87.38248332162921,124.53946726747813,0.4047683775424957,-3.371103503433208,216.30961786048687,0.28566205501556396,43.0533122659176,212.55396086922596,0.5950180292129517,50.10452632451623,223.16996332709112,0.12225300073623657,110.14171738451934,187.3661585127965,0.04670530557632446,32.77895428565855,229.66611559769035,0.02698954939842224,-3.52987034639318,65.71285404962546,0.021513253450393677,-8.756133233116806,65.17821960830211,0.055332183837890625,160.91000751014357,150.88578242041197,0.0070889294147491455,34.58454641658864,77.36871878901373
4,0.45236612593426423,0.9594868421554565,149.12089868133583,140.00861959659798,0.9914826154708862,155.93977986501247,147.9125946083021,0.9996931552886963,156.44054550951935,125.40491377965043,0.44338154792785645,151.0055301966292,156.9626711727528,0.9867738485336304,140.58820517322096,108.58873917368913,0.26577895879745483,115.85555896925717,158.60579549001247,0.41866588592529297,94.9496844764357,83.67851952637328,0.7762768268585205,98.42905108848313,126.32839321941321,0.43209153413772583,-6.05106996686271,216.28269838483146,0.4785025119781494,41.41609182369694,70.72747200764668,0.6219679713249207,38.565181584542756,72.04795275436953,0.10336443781852722,106.59591770053058,188.1534800249688,0.05864354968070984,37.95271474621567,232.84668578339574,0.03687700629234314,-4.121646952539794,66.6615339224407,0.01737561821937561,-7.72863419017244,65.22475567649812,0.057189881801605225,39.66571631651841,75.07967335752184,0.04267194867134094,39.17831592345505,75.68047265137328
5,0.4798135459423065,0.935734748840332,149.8603064528714,139.89677210127965,0.987595796585083,157.1029377340824,149.98958821004993,0.9997725486755371,156.38426819990636,124.81898847144194,0.3631662428379059,147.97293178448814,161.27159166276527,0.9861279726028442,140.53948677434457,108.30847427044318,0.6820346117019653,110.66008797596753,142.1980946668227,0.3441157341003418,101.17292958996566,112.88674801029961,0.8801975250244141,89.69533932194132,126.77542963873282,0.6731535792350769,-2.661148052239388,213.13575316011236,0.3987373113632202,42.06473170743602,69.61486130617976,0.4487593173980713,38.25981987847222,72.39109072643569,0.12185418605804443,92.83019028948189,198.85704392946315,0.058713048696517944,45.93563465589887,235.32634987515604,0.06129637360572815,-5.889511584640293,65.77293519818976,0.02412012219429016,-8.356847489222456,64.91525485720973,0.12659800052642822,41.0548917125078,71.68000448657926,0.06485316157341003,40.03494167446941,68.99728610720973
6,0.43565307820544524,0.9703326225280762,149.4005174196317,139.98838122269038,0.9893661737442017,156.58022686485643,147.75873419943818,0.9997477531433105,156.91873195614855,125.50611784098001,0.5485836267471313,150.46236150124844,157.5713829392946,0.9925062656402588,141.28798962234706,108.28947945926964,0.3949819803237915,109.28832855415105,157.6745254954744,0.28355473279953003,101.41334562265916,84.35721217618601,0.8414021730422974,95.72394248400437,125.87254213483146,0.46391770243644714,-2.3737421881095893,215.15186095505615,0.2882598340511322,40.834778060627336,70.27994791666666,0.34578466415405273,51.60484818781211,224.3280128355181,0.12475031614303589,94.9889786204744,198.444400553995,0.07339257001876831,47.073909078495625,235.09765625,0.017630666494369507,-4.810739962498049,67.29282488686017,0.01445227861404419,-5.859665317035346,213.65309964107365,0.027097463607788086,161.7182135611735,149.10681716214106,0.030341506004333496,30.239602230610174,75.48297782069288
7,0.4745844041599947,0.9605128765106201,149.61790925405742,139.6347705017166,0.9876366853713989,156.6138762094257,150.0483648369226,0.9997818470001221,156.31934691011236,125.83066333099251,0.6293043494224548,146.00661526607365,161.1951978971598,0.9897201061248779,140.15954178370785,108.33059018024343,0.2703181803226471,111.60613442181648,168.06248049313356,0.7003324627876282,100.07946609706616,121.33197760611733,0.8421522974967957,88.4416452091136,128.00717852684144,0.17234039306640625,-1.706773850801732,67.34316479400748,0.4658415615558624,35.321360384480336,213.23711571473157,0.7176337242126465,36.794814587234704,70.98395072565542,0.07703214883804321,101.09830973002497,213.8910834113608,0.05650267004966736,26.277367523993444,225.50413057896378,0.0343075692653656,-3.7084618043363764,65.95788467540574,0.030462563037872314,55.48120391502809,70.59975079978152,0.08771908283233643,149.92804404650437,153.2606824477216,0.046336352825164795,38.6315841770053,73.9550903167915
8,0.4342935365789077,0.9693665504455566,150.34211386157926,138.3758095349563,0.9718978404998779,158.3508895131086,149.00165076857053,0.9998449087142944,157.2705626755618,124.84741972924468,0.6148426532745361,152.7325340394819,156.46330758426964,0.9905350804328918,142.30912531210984,108.47636743133583,0.15301507711410522,-6.699532688631398,67.12700433052434,0.6417906284332275,98.86521242977527,117.94787765293381,0.8429138660430908,-0.8911513805984707,69.28270813826467,0.24115970730781555,38.77513337819912,72.58191664715979,0.5656781196594238,37.835697931296814,210.64331207084894,0.15268534421920776,42.879393312070846,212.91634968008736,0.054280996322631836,64.99978664364856,231.25031698657926,0.050401389598846436,115.73133680555554,236.83918051654183,0.017277836799621582,0.8917175369167446,64.99556218789013,0.0468670129776001,40.50967479615324,68.59865110018725,0.051562339067459106,144.48894448345817,151.48905664794006,0.018870770931243896,34.64951037765293,70.89773037609238
9,0.46730519568218903,0.9668766260147095,151.16497444600498,137.96976191869538,0.9805699586868286,157.77761928448814,149.60274266541822,0.9997578859329224,157.18077013108612,124.5201067025593,0.5580020546913147,145.551459113608,161.87425630071783,0.9574830532073975,144.21688465589887,109.2736862125468,0.32470977306365967,114.06396301498127,149.88700647627965,0.6584337949752808,93.91752131125156,84.3395096949126,0.9186373353004456,95.72051659058988,131.7640303136704,0.40974265336990356,1.1935622921299547,69.67899012952559,0.42412322759628296,35.473291442337704,211.42570809925093,0.2804141342639923,41.214723051264045,211.81845447097376,0.2955997586250305,87.82896501443507,204.55887659956304,0.05728507041931152,37.229153255696005,233.12504876716605,0.030178040266036987,49.77150449145599,71.60119674625467,0.02352762222290039,-4.181312056218789,213.51455212234706,0.037495702505111694,142.05119577091136,154.06949808832707,0.021351635456085205,-10.035270852840199,216.34497405586762
