Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.5124158263206482,0.967072069644928,136.94251814138576,136.7328802863608,0.9838417768478394,142.90113432428214,145.15562821863296,0.999922513961792,142.32265820068665,122.4981712312734,0.781589925289154,136.1805067883895,158.03592677122347,0.9881769418716431,131.3457055633583,109.71757714965668,0.6060557961463928,76.62114251716604,175.88334406210984,0.34114325046539307,90.86183164598938,106.11852372034954,0.9697854518890381,85.19962839419475,120.59232599875156,0.6068825721740723,3.9447935868738293,53.40527099914169,0.8357247114181519,105.22409731975655,131.2852586610487,0.15228694677352905,-1.863235683179229,70.63594822877653,0.07202717661857605,34.38433281640137,215.76522998595505,0.03801336884498596,52.52826666861735,136.80592130930086,0.17202183604240417,10.574040597446551,213.14479946941321,0.10691037774085999,8.419447004720661,213.35025553995004,0.0710284411907196,19.900659758797595,74.33206051029961,0.018585890531539917,4.419002461522706,54.37239705251248
1,0.5284992859644049,0.9210535287857056,135.6871659449126,137.16032449672284,0.979482889175415,141.21926449360174,146.07092696629212,0.9998745918273926,142.71653840901996,122.51912892088015,0.7618652582168579,126.20885270365167,152.17447916666666,0.9942718744277954,130.09095076466915,109.75671280040572,0.5165660381317139,100.8994189392166,138.90873712546815,0.4677335023880005,92.53227776802434,105.6561256437266,0.9503984451293945,83.88004374414794,120.29179833801498,0.8776494264602661,7.277377887016229,53.0040879076935,0.6909323930740356,104.98888108614231,131.23480902777777,0.18252861499786377,-3.5509541448433595,69.49867353308363,0.11817178130149841,73.41976703924782,161.91067318196005,0.1237788200378418,64.97229415379213,155.08300171660423,0.21928644180297852,9.912624478191322,212.23548689138576,0.10730156302452087,5.529724197292446,50.349819073813975,0.04137951135635376,12.701043403996955,207.6882168773408,0.032213181257247925,2.4370069182320924,49.64503599016854
2,0.5376203217927147,0.9218972325325012,137.93007763732834,136.36668763654805,0.9744207859039307,141.9062475616417,146.6557915886392,0.9997974634170532,143.29105220037454,122.46526558598626,0.6959424018859863,136.04633612281523,157.97940562578026,0.9947868585586548,129.35177463717227,109.84988247112983,0.6852644681930542,68.67516678370787,175.22664540418225,0.4920301139354706,92.37499146574594,108.80327812890135,0.9582722187042236,85.46218472027154,121.20172050561797,0.8855109214782715,8.891338676995552,53.01342072409487,0.7146649956703186,103.20311280820849,130.30989095661673,0.12125441431999207,-0.880772356088093,75.01174069522472,0.06407901644706726,71.04564728659487,165.61519779962546,0.026429086923599243,65.33482317025593,162.52295714341446,0.2433473765850067,11.649968484218945,213.00730044475654,0.16377130150794983,4.504162125224329,49.99188636274968,0.16037023067474365,20.572823704256397,206.09723685237202,0.037706583738327026,5.08896235967248,54.86026378160112
3,0.4958944636232713,0.8715662956237793,139.90779348080522,137.00078271301498,0.9213261008262634,144.79636050639823,143.8972768414482,0.999545156955719,145.0254930360487,123.06668666120473,0.4671165347099304,128.16953661438825,150.60561505149812,0.9980472326278687,129.92622746956928,110.05788662609237,0.6891354322433472,103.62705797440698,138.38093008739074,0.2980121076107025,66.4168202832397,89.95119625858302,0.9569703340530396,83.24902099914169,121.41060246956928,0.691596269607544,8.959824541832475,50.3011250585206,0.6264339685440063,103.30617002184768,127.6646379525593,0.13737758994102478,0.09909335742431336,63.40544778011859,0.21370148658752441,69.07921494616104,175.03462468789013,0.05770406126976013,60.54536321785268,144.39952988451935,0.2605217397212982,9.112544256203183,216.003018687578,0.1589735746383667,7.784611276919475,215.15054424157302,0.04717057943344116,8.08170313841097,51.623861286672906,0.03500741720199585,4.466657126589809,54.45395404182271
4,0.5326210523352903,0.8557438850402832,138.54304433910735,137.907291178995,0.8897359371185303,143.8591531093945,146.68374736657302,0.9992789626121521,144.8881037375156,124.05740383114855,0.403639554977417,127.4160229400749,149.92371596051808,0.9905636310577393,131.36501736111111,109.96730161516854,0.6273122429847717,78.42858780040574,178.03887718476904,0.46222516894340515,83.90454314918851,82.3061748985643,0.969083309173584,83.80621635065543,121.03257159019975,0.7782185077667236,7.205123234628589,53.71405859862671,0.9121283292770386,103.47033249453807,131.78569512718477,0.6809816360473633,6.833675160687812,54.39342789286829,0.1441270411014557,49.63151224543539,160.28353230337078,0.08176308870315552,47.164024705446316,186.86392985330835,0.0690271258354187,9.743180673815933,215.1019233770287,0.05985838174819946,9.810338395365168,215.57618406679148,0.07264122366905212,7.666657980015215,51.13613476318663,0.05822986364364624,7.259006381183676,51.976350362827716
5,0.5040232171030605,0.8222945332527161,138.77231097846442,137.85328154260299,0.9296826124191284,141.73768385221598,146.47015937109862,0.9994508028030396,145.34610057740323,124.78808227996254,0.5184897184371948,127.04029630930087,149.72683071941321,0.9948832988739014,129.72942757100498,110.07218759753431,0.41256219148635864,81.4052258895131,178.85680009363296,0.3934800922870636,80.905911068196,80.26590297284643,0.9626280069351196,83.24212654104244,122.94545148642322,0.8816975355148315,4.504143837537063,51.082186085752184,0.8413395881652832,104.71402933832708,130.53530498985643,0.15170875191688538,-0.9255787138635299,72.28830173220973,0.1218477189540863,46.2977643911907,171.294817025593,0.07601749897003174,58.62602776802434,144.5336639747191,0.13735893368721008,6.234250491329197,51.46479498283395,0.2644093930721283,6.617102462254213,50.1579812343945,0.03692701458930969,19.22782526480571,205.43851435705366,0.02361699938774109,4.258265882246801,52.72727937734082
6,0.5408800647539251,0.7793679237365723,137.86504662141073,136.2304565582085,0.9322837591171265,141.86123546738452,145.19700715901996,0.9992365837097168,145.22579197877653,123.79009880227838,0.5865627527236938,126.38125682740323,150.88447789872035,0.9918273687362671,130.8376492275281,109.6669446395131,0.7076988220214844,102.37363208099251,136.87264698423843,0.4790116548538208,80.51115914676966,82.37919153792134,0.9644830226898193,84.8068271594101,120.32622795724095,0.936320960521698,6.381386365188046,51.53921367821472,0.7205705642700195,106.08158259207241,131.4391068781211,0.609346330165863,6.811794704861111,56.84144209386703,0.14866015315055847,74.1633870747503,190.28467833177277,0.16250339150428772,60.701082874921966,144.6535214770599,0.04539132118225098,5.073116078656562,222.140415301186,0.03363487124443054,7.947210152348626,50.8352474446005,0.06164500117301941,23.79305073979791,210.70753842852682,0.03641662001609802,6.6152782654494375,53.63077647081772
7,0.496415715007221,0.7060900926589966,137.1476450335518,138.30139083957553,0.8880535960197449,142.76587858926342,145.18732687656055,0.9992243051528931,145.2934564216604,124.37076944834581,0.47078022360801697,126.35494694132333,150.54915486501247,0.9953806400299072,130.9656386548065,109.5913555321473,0.6439090967178345,79.19551244538077,177.7645131086142,0.35548266768455505,114.43215511860174,114.6210059691011,0.9517749547958374,83.23188543617353,123.1602708528402,0.9219678640365601,4.702404465121723,51.188364398018095,0.8257816433906555,103.17214565777152,130.9516302863608,0.1326526403427124,1.4481089921777466,64.29554609472534,0.06556251645088196,52.54784668578339,146.7065704002809,0.19030198454856873,58.0531354849407,143.33051702949436,0.09223887324333191,10.979215738627497,217.90503569756555,0.10382747650146484,6.406390967589341,49.917583489388264,0.062095820903778076,134.6667251872659,148.24584503745317,0.03394275903701782,5.382118177473471,53.26820478308365
8,0.5451836060075199,0.8655844926834106,131.14879593867042,139.77439089809613,0.4845392405986786,146.51725626170412,145.98685237203495,0.996098518371582,145.5160907264357,119.7652958216292,0.8371100425720215,138.45984755383896,146.7689679892322,0.991482138633728,131.1728015761548,109.97244655118601,0.7233046293258667,102.54624346519975,137.27292788311485,0.4524794816970825,67.28474172908864,79.5268975304307,0.9564996361732483,83.1465367997035,118.41702998205366,0.7089381217956543,9.104240122210518,54.3728176693196,0.828476071357727,106.61636333489388,131.34192610799,0.8458133935928345,8.10942955826701,55.01113720154494,0.10784628987312317,74.39205631632335,171.26065562578026,0.10880094766616821,43.44844822877653,158.01693196004993,0.12110769748687744,8.534500179219334,216.80543363764042,0.058005958795547485,7.917539903733614,217.73386294475654,0.08821740746498108,8.972472763537764,52.38803058676653,0.09381723403930664,7.81522715136353,54.837142049001244
9,0.5163041633718154,0.8081375360488892,130.6141005383895,138.80374141697877,0.7891993522644043,141.91772003745317,143.9408381125156,0.9879024624824524,144.20226669787763,120.94104781132958,0.8408265709877014,132.2694166471598,144.36990383114855,0.9892271757125854,133.30464604790885,111.00812704822096,0.6055302619934082,101.6304753335674,141.413723568196,0.40024805068969727,104.91012211298377,117.42772705992508,0.9536364078521729,83.62815523564294,118.36723870552433,0.9227116703987122,6.667521616046348,51.91734818781211,0.7502117156982422,101.31935300600811,131.94101855102994,0.3344273269176483,1.5359794245230571,64.35878491729088,0.07855826616287231,47.49606509928995,151.88992275280899,0.056607335805892944,51.18292076310861,139.2327949438202,0.060651957988739014,6.860628925756866,216.74720564138573,0.08376017212867737,7.308702409341838,50.283129974250926,0.051558613777160645,8.829048528206929,51.6127057974407,0.06397590041160583,5.62932351406445,54.75706636235954
